"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size","log_salary","job_category","exp_level_ord","company_size_ord","location_group","residence_group","job_cat_Data_Engineer","job_cat_Data_Scientist","job_cat_Management_Lead","job_cat_ML_AI_Engineer","job_cat_Other","job_cat_Research","empl_CT","empl_FL","empl_PT","loc_CA","loc_DE","loc_ES","loc_FR","loc_GB","loc_IN","loc_US","res_CA","res_DE","res_ES","res_FR","res_GB","res_IN","res_US","is_local","salary_in_usd_scaled","log_salary_scaled","remote_ratio_scaled","exp_level_ord_scaled","company_size_ord_scaled"
2021,"MI","FT","Data Architect",170000,"USD",170000,"US",100,"US","L",12.0435537160324,"Data_Engineer",2,3,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.821653004788199,0.8512940115772,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"MI","FT","Data Engineer",60000,"GBP",82528,"GB",100,"GB","L",11.3208929086811,"Data_Engineer",2,3,"GB","GB",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.388517851627454,-0.0631061187519729,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"EN","FT","Data Analyst",60000,"USD",60000,"US",100,"US","S",11.0020998412042,"Data_Analyst",1,1,"US","US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.700191633561465,-0.466482667588577,0.735648056021002,-1.71223661938627,-1.78571448356553
2021,"SE","FT","Principal Data Scientist",235000,"USD",235000,"US",100,"US","L",12.3673407931263,"Data_Scientist",3,3,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.72092483654027,1.26098960110102,0.735648056021002,0.79401646339415,1.19928162061945
2021,"SE","FT","Research Scientist",51400,"EUR",60757,"PT",50,"PT","L",11.0146375809022,"Research",3,3,"Other","Other",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.689718575459368,-0.450618363481829,-0.486825919425663,0.79401646339415,1.19928162061945
2021,"SE","FT","Data Engineering Manager",174000,"USD",174000,"US",100,"US","L",12.0668105781967,"Management_Lead",3,3,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.876992809819096,0.880721479592239,0.735648056021002,0.79401646339415,1.19928162061945
2021,"MI","FT","Data Scientist",58000,"MXN",2859,"MX",0,"MX","S",7.95822719232231,"Data_Scientist",2,1,"Other","Other",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.49073458337908,-4.31796806506621,-1.70929989487233,-0.459110077996058,-1.78571448356553
2021,"MI","FT","Data Scientist",30400000,"CLP",40038,"CL",100,"CL","L",10.5975842821317,"Data_Scientist",2,3,"Other","Other",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.976364930568156,-0.978325950320135,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"EN","FT","Machine Learning Engineer",81000,"USD",81000,"US",50,"US","S",11.3022044336546,"ML_AI_Engineer",1,1,"US","US",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.409657657149257,-0.0867530964572038,-0.486825919425663,-1.71223661938627,-1.78571448356553
2021,"MI","FT","Data Scientist",420000,"INR",5679,"IN",100,"US","S",8.64453043987743,"Data_Scientist",2,1,"US","IN",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.4517200208323,-3.44957203109582,0.735648056021002,-0.459110077996058,-1.78571448356553
2021,"MI","FT","Big Data Engineer",1672000,"INR",22611,"IN",0,"IN","L",10.0261917925116,"Data_Engineer",2,3,"IN","IN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1.21746662613652,-1.70132263377485,-1.70929989487233,-0.459110077996058,1.19928162061945
2021,"MI","FT","Data Scientist",76760,"EUR",90734,"DE",50,"DE","L",11.415687428043,"Data_Scientist",2,3,"DE","DE",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.274988241606569,0.0568396704443641,-0.486825919425663,-0.459110077996058,1.19928162061945
2021,"MI","FT","Data Engineer",22000,"EUR",26005,"RO",0,"US","L",10.1660441062072,"Data_Engineer",2,3,"US","Other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.1705108015678,-1.52436413184807,-1.70929989487233,-0.459110077996058,1.19928162061945
2021,"SE","FT","Finance Data Analyst",45000,"GBP",61896,"GB",50,"GB","L",11.0332108362293,"Data_Analyst",3,3,"GB","GB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.67396056597682,-0.427117176038198,-0.486825919425663,0.79401646339415,1.19928162061945
2021,"MI","FL","Machine Learning Scientist",12000,"USD",12000,"PK",50,"PK","M",9.39266192877014,"ML_AI_Engineer",2,2,"Other","Other",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.36426929393223,-2.50294323375705,-0.486825919425663,-0.459110077996058,-0.293216431473038
2021,"MI","FT","Data Engineer",4000,"USD",4000,"IR",100,"IR","M",8.29404964010203,"Data_Engineer",2,2,"Other","Other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.47494890399402,-3.89304383105009,0.735648056021002,-0.459110077996058,-0.293216431473038
2021,"SE","FT","Data Analytics Engineer",50000,"USD",50000,"VN",100,"GB","M",10.8197782844103,"Other",3,2,"GB","Other",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.838541146138707,-0.697178526002772,0.735648056021002,0.79401646339415,-0.293216431473038
2021,"EX","FT","Data Science Consultant",59000,"EUR",69741,"FR",100,"ES","S",11.1525436591002,"Other",4,1,"ES","FR",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.565425373359974,-0.276122480220093,0.735648056021002,2.04714300478436,-1.78571448356553
2021,"SE","FT","Data Engineer",65000,"EUR",76833,"RO",50,"GB","S",11.2493895143465,"Data_Engineer",3,1,"GB","Other",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.467307899040193,-0.153581086307118,-0.486825919425663,0.79401646339415,-1.78571448356553
2021,"MI","FT","Machine Learning Engineer",74000,"USD",74000,"JP",50,"JP","S",11.2118203721863,"ML_AI_Engineer",2,1,"Other","Other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.506502315953326,-0.201118227021266,-0.486825919425663,-0.459110077996058,-1.78571448356553
2021,"SE","FT","Data Science Manager",152000,"USD",152000,"US",100,"FR","L",11.9316357998284,"Management_Lead",3,3,"FR","US",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.572623882149163,0.709681575809196,0.735648056021002,0.79401646339415,1.19928162061945
2021,"EN","FT","Machine Learning Engineer",21844,"USD",21844,"CO",50,"CO","M",9.99168156327204,"ML_AI_Engineer",1,2,"Other","Other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.22807803375119,-1.74498925827325,-0.486825919425663,-1.71223661938627,-0.293216431473038
2021,"MI","FT","Big Data Engineer",18000,"USD",18000,"MD",0,"MD","S",9.7981270368783,"Data_Engineer",2,1,"Other","Other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.28125958638588,-1.98989846375365,-1.70929989487233,-0.459110077996058,-1.78571448356553
2021,"SE","FT","Data Science Manager",174000,"USD",174000,"US",100,"US","L",12.0668105781967,"Management_Lead",3,3,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.876992809819096,0.880721479592239,0.735648056021002,0.79401646339415,1.19928162061945
2021,"SE","FT","Research Scientist",120500,"CAD",96113,"CA",50,"CA","L",11.4732798615639,"Research",3,3,"CA","CA",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.20057003879127,0.129712764130591,-0.486825919425663,0.79401646339415,1.19928162061945
2021,"MI","FT","Data Scientist",147000,"USD",147000,"US",50,"US","L",11.8981878657609,"Data_Scientist",2,3,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.503449125860542,0.667359098985389,-0.486825919425663,-0.459110077996058,1.19928162061945
2021,"EN","FT","BI Data Analyst",9272,"USD",9272,"KE",100,"KE","S",9.13475438501959,"Data_Analyst",1,1,"Other","Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4020110409633,-2.8292798625314,0.735648056021002,-1.71223661938627,-1.78571448356553
2021,"SE","FT","Machine Learning Engineer",1799997,"INR",24342,"IN",100,"IN","L",10.0999585324345,"ML_AI_Engineer",3,3,"IN","IN",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1.1935183255094,-1.60798380051682,0.735648056021002,0.79401646339415,1.19928162061945
2021,"SE","FT","Data Science Manager",4000000,"INR",54094,"IN",50,"US","L",10.8984785529539,"Management_Lead",3,3,"US","IN",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.781900855689584,-0.597597180119319,-0.486825919425663,0.79401646339415,1.19928162061945
2021,"EN","FT","Data Science Consultant",90000,"USD",90000,"US",100,"US","S",11.4075649493124,"Other",1,1,"US","US",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.285143095829739,0.0465621024148284,0.735648056021002,-1.71223661938627,-1.78571448356553
2021,"MI","FT","Data Scientist",52000,"EUR",61467,"DE",50,"AT","M",11.0262557244153,"Data_Scientist",2,2,"Other","DE",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.679895760066384,-0.43591764658325,-0.486825919425663,-0.459110077996058,-0.293216431473038
2021,"SE","FT","Machine Learning Infrastructure Engineer",195000,"USD",195000,"US",100,"US","M",12.1807548375459,"ML_AI_Engineer",3,2,"US","US",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.1675267862313,1.02489789616181,0.735648056021002,0.79401646339415,-0.293216431473038
2021,"MI","FT","Data Scientist",32000,"EUR",37825,"ES",100,"ES","L",10.5407255386566,"Data_Scientist",2,3,"ES","ES",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1.0069816777015,-1.05027068831492,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"SE","FT","Research Scientist",50000,"USD",50000,"FR",100,"US","S",10.8197782844103,"Research",3,1,"US","FR",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.838541146138707,-0.697178526002772,0.735648056021002,0.79401646339415,-1.78571448356553
2021,"MI","FT","Data Scientist",160000,"USD",160000,"US",100,"US","L",11.982929094216,"Data_Scientist",2,3,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.683303492210957,0.774584216987281,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"MI","FT","Data Scientist",69600,"BRL",12901,"BR",0,"BR","S",9.46506010672514,"Data_Scientist",2,1,"Other","Other",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.35180400284902,-2.41133607492927,-1.70929989487233,-0.459110077996058,-1.78571448356553
2021,"SE","FT","Machine Learning Engineer",200000,"USD",200000,"US",100,"US","L",12.2060726455302,"ML_AI_Engineer",3,3,"US","US",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.23670154251993,1.05693312857649,0.735648056021002,0.79401646339415,1.19928162061945
2021,"SE","FT","Data Engineer",165000,"USD",165000,"US",0,"US","M",12.0137007528827,"Data_Engineer",3,2,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.752478248499578,0.813520338068005,-1.70929989487233,0.79401646339415,-0.293216431473038
2021,"MI","FL","Data Engineer",20000,"USD",20000,"IT",0,"US","L",9.90348755253613,"Data_Engineer",2,3,"US","Other",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.25358968387043,-1.85658326488162,-1.70929989487233,-0.459110077996058,1.19928162061945
2021,"SE","FT","Data Analytics Manager",120000,"USD",120000,"US",0,"US","L",11.6952470217642,"Management_Lead",3,3,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.129905441901988,0.410573159701056,-1.70929989487233,0.79401646339415,1.19928162061945
2021,"MI","FT","Machine Learning Engineer",21000,"EUR",24823,"SI",50,"SI","L",10.1195259217203,"ML_AI_Engineer",2,3,"Other","Other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.18686371395443,-1.58322471142396,-0.486825919425663,-0.459110077996058,1.19928162061945
2021,"MI","FT","Research Scientist",48000,"EUR",56738,"FR",50,"FR","S",10.9461994592397,"Research",2,1,"FR","FR",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.745321244564162,-0.537214767674654,-0.486825919425663,-0.459110077996058,-1.78571448356553
2021,"MI","FT","Data Engineer",48000,"GBP",66022,"HK",50,"GB","S",11.0977432987987,"Data_Engineer",2,1,"GB","Other",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.61687755708745,-0.345462696393466,-0.486825919425663,-0.459110077996058,-1.78571448356553
2021,"EN","FT","Big Data Engineer",435000,"INR",5882,"IN",0,"CH","L",8.67965211911394,"Data_Engineer",1,3,"Other","IN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.44891152572698,-3.40513172418482,-1.70929989487233,-1.71223661938627,1.19928162061945
2021,"EN","FT","Machine Learning Engineer",21000,"EUR",24823,"DE",50,"DE","M",10.1195259217203,"ML_AI_Engineer",1,2,"DE","DE",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.18686371395443,-1.58322471142396,-0.486825919425663,-1.71223661938627,-0.293216431473038
2021,"SE","FT","Principal Data Engineer",185000,"USD",185000,"US",100,"US","L",12.1281111040605,"Data_Engineer",3,3,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.02917727365406,0.958286511857579,0.735648056021002,0.79401646339415,1.19928162061945
2021,"EN","PT","Computer Vision Engineer",180000,"DKK",28609,"DK",50,"DK","S",10.2614766326196,"ML_AI_Engineer",1,1,"Other","Other",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.13448458849269,-1.40361105695946,-0.486825919425663,-1.71223661938627,-1.78571448356553
2021,"MI","FT","Machine Learning Engineer",75000,"EUR",88654,"BE",100,"BE","M",11.3924964317478,"ML_AI_Engineer",2,2,"Other","Other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.303764940222635,0.0274955441003875,0.735648056021002,-0.459110077996058,-0.293216431473038
2021,"SE","FT","Data Analytics Manager",140000,"USD",140000,"US",100,"US","L",11.8493977015914,"Management_Lead",3,3,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.406604467056472,0.605623728779237,0.735648056021002,0.79401646339415,1.19928162061945
2021,"MI","FT","Machine Learning Engineer",180000,"PLN",46597,"PL",100,"PL","L",10.749291440359,"ML_AI_Engineer",2,3,"Other","Other",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.885621485268743,-0.78636722799315,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"MI","FT","Data Scientist",85000,"GBP",116914,"GB",50,"GB","L",11.6691939007685,"Data_Scientist",2,3,"GB","GB",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.087210782320651,0.377607518017426,-0.486825919425663,-0.459110077996058,1.19928162061945
2021,"MI","FT","Data Scientist",2500000,"INR",33808,"IN",0,"IN","M",10.4284527398558,"Data_Scientist",2,2,"IN","IN",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1.06255667690378,-1.19233216558262,-1.70929989487233,-0.459110077996058,-0.293216431473038
2021,"MI","FT","Data Scientist",40900,"GBP",56256,"GB",50,"GB","L",10.9376679810448,"Data_Scientist",2,3,"GB","GB",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.751989691070385,-0.548009852580158,-0.486825919425663,-0.459110077996058,1.19928162061945
2021,"SE","FT","Machine Learning Scientist",225000,"USD",225000,"US",100,"CA","L",12.3238556811866,"ML_AI_Engineer",3,3,"CA","US",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.58257532396303,1.20596684129367,0.735648056021002,0.79401646339415,1.19928162061945
2021,"EX","CT","Principal Data Scientist",416000,"USD",416000,"US",100,"US","S",12.9384405392434,"Data_Scientist",4,1,"US","US",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.22505101418836,1.98361586914846,0.735648056021002,2.04714300478436,-1.78571448356553
2021,"SE","FT","Data Scientist",110000,"CAD",87738,"CA",100,"CA","S",11.3821103798399,"Data_Scientist",3,1,"CA","CA",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.316437755574711,0.014353822394211,0.735648056021002,0.79401646339415,-1.78571448356553
2021,"MI","FT","Data Scientist",75000,"EUR",88654,"DE",50,"DE","L",11.3924964317478,"Data_Scientist",2,3,"DE","DE",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.303764940222635,0.0274955441003875,-0.486825919425663,-0.459110077996058,1.19928162061945
2021,"SE","FT","Data Scientist",135000,"USD",135000,"US",0,"US","L",11.8130300574206,"Data_Scientist",3,3,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.337429710767851,0.559606872418236,-1.70929989487233,0.79401646339415,1.19928162061945
2021,"SE","FT","Data Analyst",90000,"CAD",71786,"CA",100,"CA","M",11.1814447499516,"Data_Analyst",3,2,"CA","CA",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.537132898037928,-0.239553233662921,0.735648056021002,0.79401646339415,-0.293216431473038
2021,"EN","FT","Big Data Engineer",1200000,"INR",16228,"IN",100,"IN","L",9.69449342432634,"Data_Engineer",1,3,"IN","IN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1.30577512001457,-2.12102857052022,0.735648056021002,-1.71223661938627,1.19928162061945
2021,"SE","FT","ML Engineer",256000,"USD",256000,"US",100,"US","S",12.4529327234617,"ML_AI_Engineer",3,1,"US","US",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2.01145881295248,1.3692911326877,0.735648056021002,0.79401646339415,-1.78571448356553
2021,"SE","FT","Director of Data Engineering",200000,"USD",200000,"US",100,"US","L",12.2060726455302,"Management_Lead",3,3,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.23670154251993,1.05693312857649,0.735648056021002,0.79401646339415,1.19928162061945
2021,"SE","FT","Data Analyst",200000,"USD",200000,"US",100,"US","L",12.2060726455302,"Data_Analyst",3,3,"US","US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.23670154251993,1.05693312857649,0.735648056021002,0.79401646339415,1.19928162061945
2021,"MI","FT","Data Architect",180000,"USD",180000,"US",100,"US","L",12.1007121298723,"Data_Engineer",2,3,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.960002517365441,0.923617929704461,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"MI","FT","Head of Data Science",110000,"USD",110000,"US",0,"US","S",11.6082356447746,"Management_Lead",2,1,"US","US",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.00844407067525427,0.300475568064598,-1.70929989487233,-0.459110077996058,-1.78571448356553
2021,"MI","FT","Research Scientist",80000,"CAD",63810,"CA",100,"CA","M",11.0636651968624,"Research",2,2,"CA","CA",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.647480469269536,-0.388582539803993,0.735648056021002,-0.459110077996058,-0.293216431473038
2021,"MI","FT","Data Scientist",39600,"EUR",46809,"ES",100,"ES","M",10.7538307711093,"Data_Scientist",2,2,"ES","ES",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.882688475602105,-0.780623503430466,0.735648056021002,-0.459110077996058,-0.293216431473038
2021,"EN","FT","Data Scientist",4000,"USD",4000,"VN",0,"VN","M",8.29404964010203,"Data_Scientist",1,2,"Other","Other",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.47494890399402,-3.89304383105009,-1.70929989487233,-1.71223661938627,-0.293216431473038
2021,"EN","FT","Data Engineer",1600000,"INR",21637,"IN",50,"IN","M",9.98216009118743,"Data_Engineer",1,2,"IN","IN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1.23094186866154,-1.75703700629906,-0.486825919425663,-1.71223661938627,-0.293216431473038
2021,"SE","FT","Data Scientist",130000,"CAD",103691,"CA",100,"CA","L",11.5491706016374,"Data_Scientist",3,3,"CA","CA",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.0957287781602364,0.225739145951859,0.735648056021002,0.79401646339415,1.19928162061945
2021,"MI","FT","Data Analyst",80000,"USD",80000,"US",100,"US","L",11.289781913656,"Data_Analyst",2,3,"US","US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.423492608406981,-0.102471610302351,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"MI","FT","Data Engineer",110000,"USD",110000,"US",100,"US","L",11.6082356447746,"Data_Engineer",2,3,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.00844407067525427,0.300475568064598,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"SE","FT","Data Scientist",165000,"USD",165000,"US",100,"US","L",12.0137007528827,"Data_Scientist",3,3,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.752478248499578,0.813520338068005,0.735648056021002,0.79401646339415,1.19928162061945
2021,"EN","FT","AI Scientist",1335000,"INR",18053,"IN",100,"AS","S",9.80106715493666,"ML_AI_Engineer",1,1,"Other","IN",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.28052633396922,-1.98617826153928,0.735648056021002,-1.71223661938627,-1.78571448356553
2021,"MI","FT","Data Engineer",52500,"GBP",72212,"GB",50,"GB","L",11.1873615160565,"Data_Engineer",2,3,"GB","GB",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.531239208802137,-0.232066606960017,-0.486825919425663,-0.459110077996058,1.19928162061945
2021,"EN","FT","Data Scientist",31000,"EUR",36643,"FR",50,"FR","L",10.5089776931655,"Data_Scientist",1,3,"FR","FR",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-1.02333459008813,-1.09044200210329,-0.486825919425663,-1.71223661938627,1.19928162061945
2021,"MI","FT","Data Engineer",108000,"TRY",12103,"TR",0,"TR","M",9.4012086347386,"Data_Engineer",2,2,"Other","Other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.36284429395268,-2.49212888078267,-1.70929989487233,-0.459110077996058,-0.293216431473038
2021,"SE","FT","Data Engineer",70000,"GBP",96282,"GB",50,"GB","L",11.4750366644274,"Data_Engineer",3,3,"GB","GB",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.198231932028715,0.131935689119811,-0.486825919425663,0.79401646339415,1.19928162061945
2021,"SE","FT","Principal Data Analyst",170000,"USD",170000,"US",100,"US","M",12.0435537160324,"Data_Analyst",3,2,"US","US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.821653004788199,0.8512940115772,0.735648056021002,0.79401646339415,-0.293216431473038
2021,"MI","FT","Data Scientist",115000,"USD",115000,"US",50,"US","L",11.6526874073454,"Data_Scientist",2,3,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0607306856133668,0.356721454204612,-0.486825919425663,-0.459110077996058,1.19928162061945
2021,"EN","FT","Data Scientist",90000,"USD",90000,"US",100,"US","S",11.4075649493124,"Data_Scientist",1,1,"US","US",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.285143095829739,0.0465621024148284,0.735648056021002,-1.71223661938627,-1.78571448356553
2021,"EX","FT","Principal Data Engineer",600000,"USD",600000,"US",100,"US","L",13.3046849341983,"Data_Engineer",4,3,"US","US",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.77068204560961,2.44703372586953,0.735648056021002,2.04714300478436,1.19928162061945
2021,"EN","FT","Data Scientist",2100000,"INR",28399,"IN",100,"IN","M",10.2541092122618,"Data_Scientist",1,2,"IN","IN",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,-1.13738992825681,-1.41293323143863,0.735648056021002,-1.71223661938627,-0.293216431473038
2021,"MI","FT","Data Analyst",93000,"USD",93000,"US",100,"US","L",11.4403547721354,"Data_Analyst",2,3,"US","US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.243638242056566,0.0880518552252879,0.735648056021002,-0.459110077996058,1.19928162061945
2021,"SE","FT","Big Data Architect",125000,"CAD",99703,"CA",50,"CA","M",11.509951045768,"Data_Engineer",3,2,"CA","CA",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.150902563776041,0.176113697008798,-0.486825919425663,0.79401646339415,-0.293216431473038
2021,"SE","FT","Principal Data Scientist",147000,"EUR",173762,"DE",100,"DE","M",12.0654418257904,"Data_Scientist",3,2,"DE","DE",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.873700091419757,0.878989564195743,0.735648056021002,0.79401646339415,-0.293216431473038
